Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	EMSOFT17	Time
1	340	False	13	95	0	2	2	model-340.graphml	SCHED	0.23081554499999868
1	341	False	13	98	0	2	2	model-341.graphml	SCHED	0.29784354999999607
1	342	False	13	98	0	2	2	model-342.graphml	SCHED	0.36158233399999773
1	343	False	13	98	0	2	2	model-343.graphml	SCHED	0.3279147739999999
1	344	False	13	98	0	2	2	model-344.graphml	SCHED	0.3611100649999983
1	345	False	13	98	0	2	2	model-345.graphml	SCHED	0.4190086079999986
1	346	False	13	98	0	2	2	model-346.graphml	SCHED	0.30855886499999485
1	347	False	13	98	0	2	2	model-347.graphml	SCHED	0.3878663220000007
1	348	False	13	98	0	2	2	model-348.graphml	SCHED	0.22408599500000292
1	349	False	13	98	0	2	2	model-349.graphml	SCHED	0.44560949200000266
1	350	False	13	98	0	2	2	model-350.graphml	SCHED	0.2653572319999995
2	351	False	13	50	0	2	2	model-351.graphml	SCHED	0.08460699099999403
2	352	False	13	50	0	2	2	model-352.graphml	SCHED	0.05767086200000193
2	353	False	13	50	0	2	2	model-353.graphml	SCHED	0.07286819100000486
2	354	False	13	50	0	2	2	model-354.graphml	SCHED	0.07411686700000075
2	355	False	13	50	0	2	2	model-355.graphml	SCHED	0.07772015300000135
2	356	False	13	50	0	2	2	model-356.graphml	SCHED	0.08661103000000026
2	357	False	13	50	0	2	2	model-357.graphml	SCHED	0.04663234800000282
2	358	False	13	50	0	2	2	model-358.graphml	SCHED	0.053347946999998896
2	359	False	13	50	0	2	2	model-359.graphml	SCHED	0.04178719000000086
2	360	False	13	50	0	2	2	model-360.graphml	SCHED	0.056379398000004244
2	361	False	13	60	0	2	2	model-361.graphml	SCHED	0.07535861200000227
