Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
1	206	True	13	98	0	2	1	model-206.graphml	SCHED	0.03296059100000015
1	207	True	13	98	0	2	1	model-207.graphml	SCHED	0.03215276899999964
1	208	True	13	98	0	2	1	model-208.graphml	SCHED	0.036944104999999894
1	209	True	13	98	0	2	1	model-209.graphml	SCHED	0.03590880800000029
1	210	True	13	98	0	2	1	model-210.graphml	SCHED	0.03221450799999914
2	211	True	13	50	0	2	1	model-211.graphml	SCHED	0.029500110999999052
2	212	True	13	50	0	2	1	model-212.graphml	SCHED	0.029687458999999805
2	213	True	13	50	0	2	1	model-213.graphml	SCHED	0.029889765000000068
2	214	True	13	50	0	2	1	model-214.graphml	SCHED	0.029687488000000428
2	215	True	13	50	0	2	1	model-215.graphml	SCHED	0.029908161999999905
2	216	True	13	50	0	2	1	model-216.graphml	SCHED	0.029938344000001393
2	217	True	13	50	0	2	1	model-217.graphml	SCHED	0.029615102999999365
2	218	True	13	50	0	2	1	model-218.graphml	SCHED	0.030017164000000207
2	219	True	13	50	0	2	1	model-219.graphml	SCHED	0.029462452999998945
2	220	True	13	50	0	2	1	model-220.graphml	SCHED	0.0296779039999997
2	221	True	13	60	0	2	1	model-221.graphml	SCHED	0.029996622999998834
2	222	True	13	60	0	2	1	model-222.graphml	SCHED	0.029955555999999106
2	223	True	13	60	0	2	1	model-223.graphml	SCHED	0.02962164699999903
2	224	True	13	60	0	2	1	model-224.graphml	SCHED	0.0299986049999994
2	225	True	13	60	0	2	1	model-225.graphml	SCHED	0.02988444600000051
2	226	True	13	60	0	2	1	model-226.graphml	SCHED	0.029654389000000947
2	227	True	13	60	0	2	1	model-227.graphml	SCHED	0.030200607999999463
2	228	True	13	60	0	2	1	model-228.graphml	SCHED	0.029703148999999485
2	229	True	13	60	0	2	1	model-229.graphml	SCHED	0.029675554999998965
2	230	True	13	60	0	2	1	model-230.graphml	SCHED	0.029889169000000493
2	231	True	13	70	0	2	1	model-231.graphml	SCHED	0.030097964999999505
2	232	True	13	70	0	2	1	model-232.graphml	SCHED	0.029701123000000607
2	233	True	13	70	0	2	1	model-233.graphml	SCHED	0.03024458499999838
2	234	True	13	70	0	2	1	model-234.graphml	SCHED	0.029637044999999418
2	235	True	13	70	0	2	1	model-235.graphml	SCHED	0.030299947999999688
2	236	True	13	70	0	2	1	model-236.graphml	SCHED	0.03038414999999972
2	237	True	13	70	0	2	1	model-237.graphml	SCHED	0.030000432000001354
2	238	True	13	70	0	2	1	model-238.graphml	SCHED	0.02985020000000027
2	239	True	13	70	0	2	1	model-239.graphml	SCHED	0.030263730999999794
2	240	True	13	70	0	2	1	model-240.graphml	SCHED	0.029706954000001673
2	241	True	13	80	0	2	1	model-241.graphml	SCHED	0.029701691999999724
2	242	True	13	80	0	2	1	model-242.graphml	SCHED	0.029914397000000648
2	243	True	13	80	0	2	1	model-243.graphml	SCHED	0.029801732000001024
2	244	True	13	80	0	2	1	model-244.graphml	SCHED	0.03027125900000094
2	245	True	13	80	0	2	1	model-245.graphml	SCHED	0.029726980999999597
2	246	True	13	80	0	2	1	model-246.graphml	SCHED	0.029821875999999747
2	247	True	13	80	0	2	1	model-247.graphml	SCHED	0.02981720800000076
2	248	True	13	80	0	2	1	model-248.graphml	SCHED	0.02989822600000025
2	249	True	13	80	0	2	1	model-249.graphml	SCHED	0.02968970399999904
2	250	True	13	80	0	2	1	model-250.graphml	SCHED	0.030089942000000036
2	251	True	13	90	0	2	1	model-251.graphml	SCHED	0.03008066099999951
2	252	True	13	90	0	2	1	model-252.graphml	SCHED	0.02960251500000055
