Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
2	240	True	13	70	0	2	1	model-240.graphml	SCHED	0.05644699700000011
2	241	True	13	80	0	2	1	model-241.graphml	SCHED	0.056750455999999616
2	242	True	13	80	0	2	1	model-242.graphml	SCHED	0.05636737400000058
2	243	True	13	80	0	2	1	model-243.graphml	SCHED	0.05680283699999933
2	244	True	13	80	0	2	1	model-244.graphml	SCHED	0.042729666999999694
2	245	True	13	80	0	2	1	model-245.graphml	SCHED	0.05685600399999835
2	246	True	13	80	0	2	1	model-246.graphml	SCHED	0.05645737200000056
2	247	True	13	80	0	2	1	model-247.graphml	SCHED	0.05682803300000039
2	248	True	13	80	0	2	1	model-248.graphml	SCHED	0.0563974139999992
2	249	True	13	80	0	2	1	model-249.graphml	SCHED	0.05696335300000044
2	250	True	13	80	0	2	1	model-250.graphml	SCHED	0.056565148000000676
2	251	True	13	90	0	2	1	model-251.graphml	SCHED	0.05720992100000011
2	252	True	13	90	0	2	1	model-252.graphml	SCHED	0.05623221699999981
2	253	True	13	90	0	2	1	model-253.graphml	SCHED	0.07145389299999927
2	254	True	13	90	0	2	1	model-254.graphml	SCHED	0.05625933300000163
2	255	True	13	90	0	2	1	model-255.graphml	SCHED	0.08682750600000055
2	256	True	13	90	0	2	1	model-256.graphml	SCHED	0.07109102700000136
2	257	True	13	90	0	2	1	model-257.graphml	SCHED	0.07137121399999913
2	258	True	13	90	0	2	1	model-258.graphml	SCHED	0.07124024200000001
2	259	True	13	90	0	2	1	model-259.graphml	SCHED	0.07169972300000005
2	260	True	13	90	0	2	1	model-260.graphml	SCHED	0.0708505929999994
2	261	True	13	95	0	2	1	model-261.graphml	SCHED	0.05718012100000003
2	262	True	13	95	0	2	1	model-262.graphml	SCHED	0.057114033000001285
2	263	True	13	95	0	2	1	model-263.graphml	SCHED	0.07214596000000029
2	264	True	13	95	0	2	1	model-264.graphml	SCHED	0.07268459699999852
2	265	True	13	95	0	2	1	model-265.graphml	SCHED	0.0575751259999997
2	266	True	13	95	0	2	1	model-266.graphml	SCHED	0.05745658400000053
2	267	True	13	95	0	2	1	model-267.graphml	SCHED	0.059446196999999756
2	268	True	13	95	0	2	1	model-268.graphml	SCHED	0.07254300600000008
2	269	True	13	95	0	2	1	model-269.graphml	SCHED	0.07276446400000047
2	270	True	13	95	0	2	1	model-270.graphml	UNSCHED	0.36590562800000015
2	271	True	13	98	0	2	1	model-271.graphml	SCHED	0.06160267499999961
2	272	True	13	98	0	2	1	model-272.graphml	SCHED	0.059039739000001035
2	273	True	13	98	0	2	1	model-273.graphml	SCHED	0.058995518999999774
2	274	True	13	98	0	2	1	model-274.graphml	SCHED	0.05851736700000032
