Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	CPA	Time
2	15380	False	13	90	0	2	1	model-15380.graphml	UNSCHED	0.6091466400000627
2	15381	False	13	95	0	2	1	model-15381.graphml	UNSCHED	0.1483246049999707
2	15382	False	13	95	0	2	1	model-15382.graphml	UNSCHED	0.27295916200000647
2	15383	False	13	95	0	2	1	model-15383.graphml	UNSCHED	0.36253990699992755
2	15384	False	13	95	0	2	1	model-15384.graphml	UNSCHED	0.2604608090000511
2	15385	False	13	95	0	2	1	model-15385.graphml	UNSCHED	0.16721148400006314
2	15386	False	13	95	0	2	1	model-15386.graphml	UNSCHED	0.11357339300002423
2	15387	False	13	95	0	2	1	model-15387.graphml	UNSCHED	0.25717832000009366
2	15388	False	13	95	0	2	1	model-15388.graphml	UNSCHED	0.1386521829999765
2	15389	False	13	95	0	2	1	model-15389.graphml	UNSCHED	0.11629831100003685
2	15390	False	13	95	0	2	1	model-15390.graphml	UNSCHED	0.2802619970000251
2	15391	False	13	98	0	2	1	model-15391.graphml	UNSCHED	0.21229562799999258
2	15392	False	13	98	0	2	1	model-15392.graphml	UNSCHED	0.40197756200007007
2	15393	False	13	98	0	2	1	model-15393.graphml	UNSCHED	0.13690272600001663
2	15394	False	13	98	0	2	1	model-15394.graphml	UNSCHED	0.48546793299999536
2	15395	False	13	98	0	2	1	model-15395.graphml	UNSCHED	0.14098094000007677
2	15396	False	13	98	0	2	1	model-15396.graphml	UNSCHED	1.716729631000021
2	15397	False	13	98	0	2	1	model-15397.graphml	UNSCHED	0.1330438250000725
2	15398	False	13	98	0	2	1	model-15398.graphml	UNSCHED	0.3490797580000162
2	15399	False	13	98	0	2	1	model-15399.graphml	UNSCHED	0.5728093349999881
2	15400	False	13	98	0	2	1	model-15400.graphml	UNSCHED	0.21304150599996774
1	15401	False	13	50	0	2	2	model-15401.graphml	UNSCHED	7.272451474000036
1	15402	False	13	50	0	2	2	model-15402.graphml	UNSCHED	49.043301102999976
1	15403	False	13	50	0	2	2	model-15403.graphml	UNSCHED	34.127583161000075
1	15404	False	13	50	0	2	2	model-15404.graphml	UNSCHED	22.747564484999998
1	15405	False	13	50	0	2	2	model-15405.graphml	UNSCHED	26.23045248099993
1	15406	False	13	50	0	2	2	model-15406.graphml	UNSCHED	43.727167666000014
1	15407	False	13	50	0	2	2	model-15407.graphml	UNSCHED	14.123919987000022
1	15408	False	13	50	0	2	2	model-15408.graphml	UNSCHED	16.07171791799999
1	15409	False	13	50	0	2	2	model-15409.graphml	UNSCHED	18.33054284399998
1	15410	False	13	50	0	2	2	model-15410.graphml	UNSCHED	21.680340839999985
1	15411	False	13	60	0	2	2	model-15411.graphml	UNSCHED	42.611478788999875
1	15412	False	13	60	0	2	2	model-15412.graphml	UNSCHED	32.62327544699997
1	15413	False	13	60	0	2	2	model-15413.graphml	UNSCHED	1.7633288240001548
1	15414	False	13	60	0	2	2	model-15414.graphml	UNSCHED	3.0046391100001983
1	15415	False	13	60	0	2	2	model-15415.graphml	UNSCHED	3.6869917660001192
1	15416	False	13	60	0	2	2	model-15416.graphml	UNSCHED	6.05985302299996
1	15417	False	13	60	0	2	2	model-15417.graphml	UNSCHED	4.046117694000031
1	15418	False	13	60	0	2	2	model-15418.graphml	UNSCHED	6.1121928499999285
1	15419	False	13	60	0	2	2	model-15419.graphml	UNSCHED	6.48405369000011
1	15420	False	13	60	0	2	2	model-15420.graphml	UNSCHED	13.692057891999866
1	15421	False	13	70	0	2	2	model-15421.graphml	UNSCHED	7.397282043000132
1	15422	False	13	70	0	2	2	model-15422.graphml	UNSCHED	1.1690147350000188
1	15423	False	13	70	0	2	2	model-15423.graphml	UNSCHED	2.1259130640000876
1	15424	False	13	70	0	2	2	model-15424.graphml	UNSCHED	3.616054262000034
1	15425	False	13	70	0	2	2	model-15425.graphml	UNSCHED	5.821585267000046
1	15426	False	13	70	0	2	2	model-15426.graphml	UNSCHED	1.1941851379999662
1	15427	False	13	70	0	2	2	model-15427.graphml	UNSCHED	9.532093232999841
1	15428	False	13	70	0	2	2	model-15428.graphml	UNSCHED	6.251722745000052
1	15429	False	13	70	0	2	2	model-15429.graphml	UNSCHED	5.994548297999927
1	15430	False	13	70	0	2	2	model-15430.graphml	UNSCHED	5.998635138000054
1	15431	False	13	80	0	2	2	model-15431.graphml	UNSCHED	8.095495863999986
1	15432	False	13	80	0	2	2	model-15432.graphml	UNSCHED	0.8275838009999461
1	15433	False	13	80	0	2	2	model-15433.graphml	UNSCHED	2.267256153000062
1	15434	False	13	80	0	2	2	model-15434.graphml	UNSCHED	1.977512254999965
1	15435	False	13	80	0	2	2	model-15435.graphml	UNSCHED	0.6800190290000501
1	15436	False	13	80	0	2	2	model-15436.graphml	UNSCHED	0.5581519679999474
1	15437	False	13	80	0	2	2	model-15437.graphml	UNSCHED	7.354017460000023
1	15438	False	13	80	0	2	2	model-15438.graphml	UNSCHED	2.2075233820000904
1	15439	False	13	80	0	2	2	model-15439.graphml	UNSCHED	1.9790624659999594
1	15440	False	13	80	0	2	2	model-15440.graphml	UNSCHED	10.370420921000004
1	15441	False	13	90	0	2	2	model-15441.graphml	UNSCHED	0.23854484699995737
1	15442	False	13	90	0	2	2	model-15442.graphml	UNSCHED	0.24177831199995126
1	15443	False	13	90	0	2	2	model-15443.graphml	UNSCHED	0.33401023000010355
1	15444	False	13	90	0	2	2	model-15444.graphml	UNSCHED	0.2124450369999522
1	15445	False	13	90	0	2	2	model-15445.graphml	UNSCHED	0.23291419499992116
1	15446	False	13	90	0	2	2	model-15446.graphml	UNSCHED	1.34745067200015
1	15447	False	13	90	0	2	2	model-15447.graphml	UNSCHED	1.813826688999825
1	15448	False	13	90	0	2	2	model-15448.graphml	UNSCHED	7.479461134000076
1	15449	False	13	90	0	2	2	model-15449.graphml	UNSCHED	1.0764272989999881
1	15450	False	13	90	0	2	2	model-15450.graphml	UNSCHED	0.5292426420000993
1	15451	False	13	95	0	2	2	model-15451.graphml	UNSCHED	0.32542287499995837
