Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
2	254	False	13	90	0	2	1	model-254.graphml	SCHED	0.06931048900000114
2	255	False	13	90	0	2	1	model-255.graphml	SCHED	0.06693155900000036
2	256	False	13	90	0	2	1	model-256.graphml	SCHED	0.05427354400000084
2	257	False	13	90	0	2	1	model-257.graphml	SCHED	0.06740959300000071
2	258	False	13	90	0	2	1	model-258.graphml	SCHED	0.08027854600000062
2	259	False	13	90	0	2	1	model-259.graphml	SCHED	0.052861264000000574
2	260	False	13	90	0	2	1	model-260.graphml	SCHED	0.08052908099999989
2	261	False	13	95	0	2	1	model-261.graphml	SCHED	0.08290671099999969
2	262	False	13	95	0	2	1	model-262.graphml	SCHED	0.06715090299999993
2	263	False	13	95	0	2	1	model-263.graphml	SCHED	0.040509375999999264
2	264	False	13	95	0	2	1	model-264.graphml	SCHED	0.06643688099999956
2	265	False	13	95	0	2	1	model-265.graphml	SCHED	0.07029165700000028
2	266	False	13	95	0	2	1	model-266.graphml	SCHED	0.06684781699999931
2	267	False	13	95	0	2	1	model-267.graphml	SCHED	0.0679485979999992
2	268	False	13	95	0	2	1	model-268.graphml	SCHED	0.07124043600000007
2	269	False	13	95	0	2	1	model-269.graphml	SCHED	0.06577812199999933
2	270	False	13	95	0	2	1	model-270.graphml	SCHED	0.06781029099999891
2	271	False	13	98	0	2	1	model-271.graphml	SCHED	0.06127170200000087
2	272	False	13	98	0	2	1	model-272.graphml	SCHED	0.0785993439999988
2	273	False	13	98	0	2	1	model-273.graphml	SCHED	0.07340128200000073
2	274	False	13	98	0	2	1	model-274.graphml	SCHED	0.09043575499999967
2	275	False	13	98	0	2	1	model-275.graphml	UNSCHED	0.09448592999999939
2	276	False	13	98	0	2	1	model-276.graphml	SCHED	0.07174884800000036
2	277	False	13	98	0	2	1	model-277.graphml	SCHED	0.07891689100000043
2	278	False	13	98	0	2	1	model-278.graphml	SCHED	0.05641501100000035
2	279	False	13	98	0	2	1	model-279.graphml	SCHED	0.07376791699999963
2	280	False	13	98	0	2	1	model-280.graphml	SCHED	0.07616695099999937
1	281	False	13	50	0	2	2	model-281.graphml	SCHED	0.027207061000000365
1	282	False	13	50	0	2	2	model-282.graphml	SCHED	0.027102799000001454
1	283	False	13	50	0	2	2	model-283.graphml	SCHED	0.027139286000000595
1	284	False	13	50	0	2	2	model-284.graphml	SCHED	0.027125920999999664
1	285	False	13	50	0	2	2	model-285.graphml	SCHED	0.027515726999999046
1	286	False	13	50	0	2	2	model-286.graphml	SCHED	0.027159995999999964
1	287	False	13	50	0	2	2	model-287.graphml	SCHED	0.02733889399999967
1	288	False	13	50	0	2	2	model-288.graphml	SCHED	0.027537354999999764
1	289	False	13	50	0	2	2	model-289.graphml	SCHED	0.027152491000000722
1	290	False	13	50	0	2	2	model-290.graphml	SCHED	0.027267365000000154
1	291	False	13	60	0	2	2	model-291.graphml	SCHED	0.0271420580000008
1	292	False	13	60	0	2	2	model-292.graphml	SCHED	0.030397904000000864
1	293	False	13	60	0	2	2	model-293.graphml	SCHED	0.027583353999999005
1	294	False	13	60	0	2	2	model-294.graphml	SCHED	0.02753829899999971
1	295	False	13	60	0	2	2	model-295.graphml	SCHED	0.02711787199999982
1	296	False	13	60	0	2	2	model-296.graphml	SCHED	0.02705560099999893
1	297	False	13	60	0	2	2	model-297.graphml	SCHED	0.02718780500000051
1	298	False	13	60	0	2	2	model-298.graphml	SCHED	0.027156383999999534
1	299	False	13	60	0	2	2	model-299.graphml	SCHED	0.028254532000000054
1	300	False	13	60	0	2	2	model-300.graphml	SCHED	0.02743835599999933
1	301	False	13	70	0	2	2	model-301.graphml	SCHED	0.02739857699999959
1	302	False	13	70	0	2	2	model-302.graphml	SCHED	0.027163289999998952
1	303	False	13	70	0	2	2	model-303.graphml	SCHED	0.028300945999999882
1	304	False	13	70	0	2	2	model-304.graphml	SCHED	0.0332980230000004
1	305	False	13	70	0	2	2	model-305.graphml	SCHED	0.028697170999999244
1	306	False	13	70	0	2	2	model-306.graphml	SCHED	0.026892754000000352
1	307	False	13	70	0	2	2	model-307.graphml	SCHED	0.02827778400000014
1	308	False	13	70	0	2	2	model-308.graphml	SCHED	0.027045773999999412
1	309	False	13	70	0	2	2	model-309.graphml	SCHED	0.029072429000001065
1	310	False	13	70	0	2	2	model-310.graphml	SCHED	0.028294470000000516
1	311	False	13	80	0	2	2	model-311.graphml	SCHED	0.027547792000000015
1	312	False	13	80	0	2	2	model-312.graphml	SCHED	0.028877580999999708
1	313	False	13	80	0	2	2	model-313.graphml	SCHED	0.027460745999999148
1	314	False	13	80	0	2	2	model-314.graphml	SCHED	0.02824269700000137
1	315	False	13	80	0	2	2	model-315.graphml	SCHED	0.027567765000000577
1	316	False	13	80	0	2	2	model-316.graphml	SCHED	0.027619355000000567
1	317	False	13	80	0	2	2	model-317.graphml	SCHED	0.02770750500000041
1	318	False	13	80	0	2	2	model-318.graphml	SCHED	0.028334858999999213
1	319	False	13	80	0	2	2	model-319.graphml	SCHED	0.02812941000000002
1	320	False	13	80	0	2	2	model-320.graphml	SCHED	0.0276440460000007
1	321	False	13	90	0	2	2	model-321.graphml	SCHED	0.028327147000000608
1	322	False	13	90	0	2	2	model-322.graphml	SCHED	0.028284483000000193
1	323	False	13	90	0	2	2	model-323.graphml	SCHED	0.02790082400000138
1	324	False	13	90	0	2	2	model-324.graphml	SCHED	0.028221586000000798
1	325	False	13	90	0	2	2	model-325.graphml	SCHED	0.02784079699999964
1	326	False	13	90	0	2	2	model-326.graphml	SCHED	0.028693558000000507
1	327	False	13	90	0	2	2	model-327.graphml	SCHED	0.02808493300000059
1	328	False	13	90	0	2	2	model-328.graphml	SCHED	0.027684883999999244
1	329	False	13	90	0	2	2	model-329.graphml	SCHED	0.028458866999999444
1	330	False	13	90	0	2	2	model-330.graphml	SCHED	0.02790903700000058
1	331	False	13	95	0	2	2	model-331.graphml	SCHED	0.028339112000001165
1	332	False	13	95	0	2	2	model-332.graphml	SCHED	0.028688275000000374
1	333	False	13	95	0	2	2	model-333.graphml	SCHED	0.028181942999999876
1	334	False	13	95	0	2	2	model-334.graphml	SCHED	0.028136600999999928
1	335	False	13	95	0	2	2	model-335.graphml	SCHED	0.027681520999999876
1	336	False	13	95	0	2	2	model-336.graphml	SCHED	0.02772281299999868
1	337	False	13	95	0	2	2	model-337.graphml	SCHED	0.028529039000000367
1	338	False	13	95	0	2	2	model-338.graphml	SCHED	0.02874343299999893
1	339	False	13	95	0	2	2	model-339.graphml	SCHED	0.029319754999999503
1	340	False	13	95	0	2	2	model-340.graphml	SCHED	0.029498418999999387
1	341	False	13	98	0	2	2	model-341.graphml	SCHED	0.028605584000001016
1	342	False	13	98	0	2	2	model-342.graphml	SCHED	0.02936757800000045
1	343	False	13	98	0	2	2	model-343.graphml	SCHED	0.02841946799999917
1	344	False	13	98	0	2	2	model-344.graphml	SCHED	0.028368147999998428
1	345	False	13	98	0	2	2	model-345.graphml	SCHED	0.029006820999999405
1	346	False	13	98	0	2	2	model-346.graphml	SCHED	0.02808808099999993
1	347	False	13	98	0	2	2	model-347.graphml	SCHED	0.0285216609999992
1	348	False	13	98	0	2	2	model-348.graphml	SCHED	0.02839667200000129
1	349	False	13	98	0	2	2	model-349.graphml	SCHED	0.028666927999999814
1	350	False	13	98	0	2	2	model-350.graphml	SCHED	0.028495069999999956
2	351	False	13	50	0	2	2	model-351.graphml	SCHED	0.05267882099999888
2	352	False	13	50	0	2	2	model-352.graphml	SCHED	0.05251965999999797
2	353	False	13	50	0	2	2	model-353.graphml	SCHED	0.03947963799999954
2	354	False	13	50	0	2	2	model-354.graphml	SCHED	0.05281210799999769
2	355	False	13	50	0	2	2	model-355.graphml	SCHED	0.05407326499999954
2	356	False	13	50	0	2	2	model-356.graphml	SCHED	0.052664915000001145
2	357	False	13	50	0	2	2	model-357.graphml	SCHED	0.05290701800000264
2	358	False	13	50	0	2	2	model-358.graphml	SCHED	0.03960380500000227
2	359	False	13	50	0	2	2	model-359.graphml	SCHED	0.039985535999999655
2	360	False	13	50	0	2	2	model-360.graphml	SCHED	0.053500797000001654
2	361	False	13	60	0	2	2	model-361.graphml	SCHED	0.052120079999998126
2	362	False	13	60	0	2	2	model-362.graphml	SCHED	0.05603708900000015
2	363	False	13	60	0	2	2	model-363.graphml	SCHED	0.04001552799999786
