Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	EMSOFT17	Time
1	15276	False	13	60	0	2	1	model-15276.graphml	SCHED	0.051122929999998235
1	15277	False	13	60	0	2	1	model-15277.graphml	SCHED	0.06049127100000007
1	15278	False	13	60	0	2	1	model-15278.graphml	SCHED	0.054100833999999765
1	15279	False	13	60	0	2	1	model-15279.graphml	SCHED	0.07319847299999793
1	15280	False	13	60	0	2	1	model-15280.graphml	SCHED	0.04813118399999894
1	15281	False	13	70	0	2	1	model-15281.graphml	SCHED	0.06347489499999881
1	15282	False	13	70	0	2	1	model-15282.graphml	SCHED	0.06687629600000022
1	15283	False	13	70	0	2	1	model-15283.graphml	SCHED	0.06547746600000082
1	15284	False	13	70	0	2	1	model-15284.graphml	SCHED	0.05917766199999974
1	15285	False	13	70	0	2	1	model-15285.graphml	SCHED	0.08254872599999885
1	15286	False	13	70	0	2	1	model-15286.graphml	SCHED	0.10980507100000025
1	15287	False	13	70	0	2	1	model-15287.graphml	SCHED	0.0767681660000008
1	15288	False	13	70	0	2	1	model-15288.graphml	SCHED	0.08470205199999725
1	15289	False	13	70	0	2	1	model-15289.graphml	SCHED	0.06275224399999857
1	15290	False	13	70	0	2	1	model-15290.graphml	SCHED	0.0912104520000021
1	15291	False	13	80	0	2	1	model-15291.graphml	SCHED	0.09516757999999825
1	15292	False	13	80	0	2	1	model-15292.graphml	SCHED	0.1455530799999991
1	15293	False	13	80	0	2	1	model-15293.graphml	SCHED	0.10833247500000098
1	15294	False	13	80	0	2	1	model-15294.graphml	SCHED	0.15927910100000275
1	15295	False	13	80	0	2	1	model-15295.graphml	SCHED	0.1510159420000008
1	15296	False	13	80	0	2	1	model-15296.graphml	SCHED	0.14461948599999985
1	15297	False	13	80	0	2	1	model-15297.graphml	SCHED	0.10469839599999986
1	15298	False	13	80	0	2	1	model-15298.graphml	SCHED	0.08067674199999786
1	15299	False	13	80	0	2	1	model-15299.graphml	SCHED	0.12473672100000144
1	15300	False	13	80	0	2	1	model-15300.graphml	SCHED	0.10921967299999835
1	15301	False	13	90	0	2	1	model-15301.graphml	SCHED	0.14192042699999874
1	15302	False	13	90	0	2	1	model-15302.graphml	SCHED	0.11216668800000207
1	15303	False	13	90	0	2	1	model-15303.graphml	SCHED	0.09013199800000038
1	15304	False	13	90	0	2	1	model-15304.graphml	SCHED	0.08308296199999887
1	15305	False	13	90	0	2	1	model-15305.graphml	SCHED	0.09603496400000111
1	15306	False	13	90	0	2	1	model-15306.graphml	SCHED	0.13393023200000087
1	15307	False	13	90	0	2	1	model-15307.graphml	SCHED	0.1114403149999994
1	15308	False	13	90	0	2	1	model-15308.graphml	SCHED	0.10889522800000151
1	15309	False	13	90	0	2	1	model-15309.graphml	SCHED	0.10987437900000074
1	15310	False	13	90	0	2	1	model-15310.graphml	SCHED	0.09452201299999885
1	15311	False	13	95	0	2	1	model-15311.graphml	SCHED	0.230226554999998
1	15312	False	13	95	0	2	1	model-15312.graphml	SCHED	0.24075204300000053
1	15313	False	13	95	0	2	1	model-15313.graphml	SCHED	0.142415340000003
1	15314	False	13	95	0	2	1	model-15314.graphml	SCHED	0.16073719600000302
1	15315	False	13	95	0	2	1	model-15315.graphml	SCHED	0.1577640750000029
1	15316	False	13	95	0	2	1	model-15316.graphml	SCHED	0.1944617270000002
1	15317	False	13	95	0	2	1	model-15317.graphml	SCHED	0.27783515000000136
1	15318	False	13	95	0	2	1	model-15318.graphml	SCHED	0.2726357809999982
1	15319	False	13	95	0	2	1	model-15319.graphml	SCHED	0.16507545400000012
1	15320	False	13	95	0	2	1	model-15320.graphml	SCHED	0.14749100199999887
1	15321	False	13	98	0	2	1	model-15321.graphml	SCHED	0.3334033629999986
1	15322	False	13	98	0	2	1	model-15322.graphml	SCHED	0.45715652300000187
1	15323	False	13	98	0	2	1	model-15323.graphml	SCHED	0.40436442700000086
1	15324	False	13	98	0	2	1	model-15324.graphml	SCHED	0.851733509999999
1	15325	False	13	98	0	2	1	model-15325.graphml	SCHED	0.3127980899999976
1	15326	False	13	98	0	2	1	model-15326.graphml	SCHED	0.7028340160000006
1	15327	False	13	98	0	2	1	model-15327.graphml	SCHED	0.24827840500000065
1	15328	False	13	98	0	2	1	model-15328.graphml	SCHED	0.3752505900000003
1	15329	False	13	98	0	2	1	model-15329.graphml	SCHED	0.46834359500000033
1	15330	False	13	98	0	2	1	model-15330.graphml	SCHED	0.35277351400000256
2	15331	False	13	50	0	2	1	model-15331.graphml	SCHED	0.0815702690000002
2	15332	False	13	50	0	2	1	model-15332.graphml	SCHED	0.04845436999999819
2	15333	False	13	50	0	2	1	model-15333.graphml	SCHED	0.06345637199999743
2	15334	False	13	50	0	2	1	model-15334.graphml	SCHED	0.038852656999999624
2	15335	False	13	50	0	2	1	model-15335.graphml	SCHED	0.047013677999999004
2	15336	False	13	50	0	2	1	model-15336.graphml	SCHED	0.06233601200000294
2	15337	False	13	50	0	2	1	model-15337.graphml	SCHED	0.06388055100000045
2	15338	False	13	50	0	2	1	model-15338.graphml	SCHED	0.06412906099999915
2	15339	False	13	50	0	2	1	model-15339.graphml	SCHED	0.03860170300000121
2	15340	False	13	50	0	2	1	model-15340.graphml	SCHED	0.0613784860000024
2	15341	False	13	60	0	2	1	model-15341.graphml	SCHED	0.06700389899999948
2	15342	False	13	60	0	2	1	model-15342.graphml	SCHED	0.050046375000000864
2	15343	False	13	60	0	2	1	model-15343.graphml	SCHED	0.07220237099999949
2	15344	False	13	60	0	2	1	model-15344.graphml	SCHED	0.04903665099999799
2	15345	False	13	60	0	2	1	model-15345.graphml	SCHED	0.07175095400000231
2	15346	False	13	60	0	2	1	model-15346.graphml	SCHED	0.07293449199999813
2	15347	False	13	60	0	2	1	model-15347.graphml	SCHED	0.04358565899999789
2	15348	False	13	60	0	2	1	model-15348.graphml	SCHED	0.04657389499999809
2	15349	False	13	60	0	2	1	model-15349.graphml	SCHED	0.05596331200000293
2	15350	False	13	60	0	2	1	model-15350.graphml	SCHED	0.047800116000001225
2	15351	False	13	70	0	2	1	model-15351.graphml	SCHED	0.05108723600000076
2	15352	False	13	70	0	2	1	model-15352.graphml	SCHED	0.05144223199999942
2	15353	False	13	70	0	2	1	model-15353.graphml	SCHED	0.07237274100000235
2	15354	False	13	70	0	2	1	model-15354.graphml	SCHED	0.04195114100000197
2	15355	False	13	70	0	2	1	model-15355.graphml	SCHED	0.057147393000001045
2	15356	False	13	70	0	2	1	model-15356.graphml	SCHED	0.036638042000003423
2	15357	False	13	70	0	2	1	model-15357.graphml	SCHED	0.0661193769999997
2	15358	False	13	70	0	2	1	model-15358.graphml	SCHED	0.05800438200000002
2	15359	False	13	70	0	2	1	model-15359.graphml	SCHED	0.06976245499999933
2	15360	False	13	70	0	2	1	model-15360.graphml	SCHED	0.04215902600000021
2	15361	False	13	80	0	2	1	model-15361.graphml	SCHED	0.03908413199999927
2	15362	False	13	80	0	2	1	model-15362.graphml	SCHED	0.0479305090000004
2	15363	False	13	80	0	2	1	model-15363.graphml	SCHED	0.04230663599999929
2	15364	False	13	80	0	2	1	model-15364.graphml	SCHED	0.04508487200000033
2	15365	False	13	80	0	2	1	model-15365.graphml	SCHED	0.06113545299999856
2	15366	False	13	80	0	2	1	model-15366.graphml	SCHED	0.04890910900000023
2	15367	False	13	80	0	2	1	model-15367.graphml	SCHED	0.041760465999999496
2	15368	False	13	80	0	2	1	model-15368.graphml	SCHED	0.035524207000001695
2	15369	False	13	80	0	2	1	model-15369.graphml	SCHED	0.06777698199999804
2	15370	False	13	80	0	2	1	model-15370.graphml	SCHED	0.0915214060000018
2	15371	False	13	90	0	2	1	model-15371.graphml	SCHED	0.05583413199999754
2	15372	False	13	90	0	2	1	model-15372.graphml	SCHED	0.06992384399999807
2	15373	False	13	90	0	2	1	model-15373.graphml	SCHED	0.07655520100000146
2	15374	False	13	90	0	2	1	model-15374.graphml	SCHED	0.07190268899999808
2	15375	False	13	90	0	2	1	model-15375.graphml	SCHED	0.06737971200000104
2	15376	False	13	90	0	2	1	model-15376.graphml	SCHED	0.04426510399999728
2	15377	False	13	90	0	2	1	model-15377.graphml	SCHED	0.05107235999999915
2	15378	False	13	90	0	2	1	model-15378.graphml	SCHED	0.08633241700000127
2	15379	False	13	90	0	2	1	model-15379.graphml	SCHED	0.08460090799999875
2	15380	False	13	90	0	2	1	model-15380.graphml	SCHED	0.04191298599999982
2	15381	False	13	95	0	2	1	model-15381.graphml	SCHED	0.1393912869999987
