Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	CPA	Time
1	181	True	13	90	0	2	1	model-181.graphml	UNSCHED	0.568321826999977
1	182	True	13	90	0	2	1	model-182.graphml	UNSCHED	4.94025955099994
1	183	True	13	90	0	2	1	model-183.graphml	UNSCHED	1.1504573699999128
1	184	True	13	90	0	2	1	model-184.graphml	UNSCHED	0.6285303949999843
1	185	True	13	90	0	2	1	model-185.graphml	UNSCHED	0.5383013990000336
1	186	True	13	90	0	2	1	model-186.graphml	UNSCHED	2.1290064049999273
1	187	True	13	90	0	2	1	model-187.graphml	UNSCHED	3.6181895720000057
1	188	True	13	90	0	2	1	model-188.graphml	UNSCHED	0.7827280399999381
1	189	True	13	90	0	2	1	model-189.graphml	UNSCHED	2.6716492509999625
1	190	True	13	90	0	2	1	model-190.graphml	UNSCHED	3.310262928000043
1	191	True	13	95	0	2	1	model-191.graphml	UNSCHED	0.39676547800002027
1	192	True	13	95	0	2	1	model-192.graphml	UNSCHED	1.561985510999989
1	193	True	13	95	0	2	1	model-193.graphml	UNSCHED	0.43491571399999884
1	194	True	13	95	0	2	1	model-194.graphml	UNSCHED	0.3875009300001011
1	195	True	13	95	0	2	1	model-195.graphml	UNSCHED	2.342552650000016
1	196	True	13	95	0	2	1	model-196.graphml	UNSCHED	1.1959214249999377
1	197	True	13	95	0	2	1	model-197.graphml	UNSCHED	0.5182470809999131
1	198	True	13	95	0	2	1	model-198.graphml	UNSCHED	4.2057066159999295
1	199	True	13	95	0	2	1	model-199.graphml	UNSCHED	0.6878275829999438
1	200	True	13	95	0	2	1	model-200.graphml	UNSCHED	3.3039744049999626
1	201	True	13	98	0	2	1	model-201.graphml	UNSCHED	0.3866883590000043
1	202	True	13	98	0	2	1	model-202.graphml	UNSCHED	0.3935120699999288
1	203	True	13	98	0	2	1	model-203.graphml	UNSCHED	0.46984306600006676
1	204	True	13	98	0	2	1	model-204.graphml	UNSCHED	0.9410117219999847
1	205	True	13	98	0	2	1	model-205.graphml	UNSCHED	0.6579846559999396
1	206	True	13	98	0	2	1	model-206.graphml	UNSCHED	1.1653172310000173
1	207	True	13	98	0	2	1	model-207.graphml	UNSCHED	1.406917212000053
1	208	True	13	98	0	2	1	model-208.graphml	UNSCHED	1.2337800909999714
1	209	True	13	98	0	2	1	model-209.graphml	UNSCHED	0.35647409399996377
1	210	True	13	98	0	2	1	model-210.graphml	UNSCHED	2.306317517000025
2	211	True	13	50	0	2	1	model-211.graphml	UNSCHED	8.254364248999991
2	212	True	13	50	0	2	1	model-212.graphml	UNSCHED	5.5099915640000745
2	213	True	13	50	0	2	1	model-213.graphml	UNSCHED	20.932487952999963
2	214	True	13	50	0	2	1	model-214.graphml	UNSCHED	4.157469462000108
2	215	True	13	50	0	2	1	model-215.graphml	UNSCHED	12.267165273000046
2	216	True	13	50	0	2	1	model-216.graphml	UNSCHED	5.192142016999924
2	217	True	13	50	0	2	1	model-217.graphml	UNSCHED	8.88128687099993
2	218	True	13	50	0	2	1	model-218.graphml	UNSCHED	6.455666178000001
2	219	True	13	50	0	2	1	model-219.graphml	UNSCHED	3.55345730199997
2	220	True	13	50	0	2	1	model-220.graphml	UNSCHED	5.848145550000027
2	221	True	13	60	0	2	1	model-221.graphml	UNSCHED	9.657131288000073
2	222	True	13	60	0	2	1	model-222.graphml	UNSCHED	4.053329729000097
2	223	True	13	60	0	2	1	model-223.graphml	UNSCHED	0.5590116359999229
2	224	True	13	60	0	2	1	model-224.graphml	UNSCHED	0.5112331670000003
2	225	True	13	60	0	2	1	model-225.graphml	UNSCHED	0.5554702379999981
2	226	True	13	60	0	2	1	model-226.graphml	UNSCHED	0.9601769950002108
2	227	True	13	60	0	2	1	model-227.graphml	UNSCHED	3.1527562369999487
2	228	True	13	60	0	2	1	model-228.graphml	UNSCHED	0.6309054989999368
2	229	True	13	60	0	2	1	model-229.graphml	UNSCHED	6.5868545280000035
2	230	True	13	60	0	2	1	model-230.graphml	UNSCHED	10.303691788999913
2	231	True	13	70	0	2	1	model-231.graphml	UNSCHED	0.427021681000042
2	232	True	13	70	0	2	1	model-232.graphml	UNSCHED	6.5003613840001435
2	233	True	13	70	0	2	1	model-233.graphml	UNSCHED	4.0800866580000275
2	234	True	13	70	0	2	1	model-234.graphml	UNSCHED	0.6027444650001144
2	235	True	13	70	0	2	1	model-235.graphml	UNSCHED	5.293739917000039
2	236	True	13	70	0	2	1	model-236.graphml	UNSCHED	4.029015160999961
2	237	True	13	70	0	2	1	model-237.graphml	UNSCHED	3.4342654679999214
2	238	True	13	70	0	2	1	model-238.graphml	UNSCHED	0.3387255239999831
2	239	True	13	70	0	2	1	model-239.graphml	UNSCHED	5.14389828000003
2	240	True	13	70	0	2	1	model-240.graphml	UNSCHED	0.24852543299994068
2	241	True	13	80	0	2	1	model-241.graphml	UNSCHED	0.2743821849999222
2	242	True	13	80	0	2	1	model-242.graphml	UNSCHED	0.21909391999997752
2	243	True	13	80	0	2	1	model-243.graphml	UNSCHED	0.14217134399996212
2	244	True	13	80	0	2	1	model-244.graphml	UNSCHED	1.2851830689999133
2	245	True	13	80	0	2	1	model-245.graphml	UNSCHED	1.516154834999952
2	246	True	13	80	0	2	1	model-246.graphml	UNSCHED	2.049549441999943
2	247	True	13	80	0	2	1	model-247.graphml	UNSCHED	0.21818311000015456
2	248	True	13	80	0	2	1	model-248.graphml	UNSCHED	0.20557668199990076
2	249	True	13	80	0	2	1	model-249.graphml	UNSCHED	0.2019316070000059
2	250	True	13	80	0	2	1	model-250.graphml	UNSCHED	0.20176685899991753
2	251	True	13	90	0	2	1	model-251.graphml	UNSCHED	0.16266480500007674
2	252	True	13	90	0	2	1	model-252.graphml	UNSCHED	0.18670390499983114
2	253	True	13	90	0	2	1	model-253.graphml	UNSCHED	0.15899105300013616
2	254	True	13	90	0	2	1	model-254.graphml	UNSCHED	1.5988869590000832
2	255	True	13	90	0	2	1	model-255.graphml	UNSCHED	0.25945387000001574
2	256	True	13	90	0	2	1	model-256.graphml	UNSCHED	0.4893498480000744
2	257	True	13	90	0	2	1	model-257.graphml	UNSCHED	0.3405855790001624
2	258	True	13	90	0	2	1	model-258.graphml	UNSCHED	0.18766836899999362
2	259	True	13	90	0	2	1	model-259.graphml	UNSCHED	1.958392849999882
2	260	True	13	90	0	2	1	model-260.graphml	UNSCHED	1.4063450740000007
2	261	True	13	95	0	2	1	model-261.graphml	UNSCHED	0.14402599300001384
2	262	True	13	95	0	2	1	model-262.graphml	UNSCHED	2.5676824869999564
2	263	True	13	95	0	2	1	model-263.graphml	UNSCHED	0.5419890319999467
2	264	True	13	95	0	2	1	model-264.graphml	UNSCHED	0.14995895900005962
2	265	True	13	95	0	2	1	model-265.graphml	UNSCHED	0.2253901550000137
2	266	True	13	95	0	2	1	model-266.graphml	UNSCHED	1.1767885790000037
2	267	True	13	95	0	2	1	model-267.graphml	UNSCHED	0.7317245140000068
2	268	True	13	95	0	2	1	model-268.graphml	UNSCHED	0.1666989929999545
2	269	True	13	95	0	2	1	model-269.graphml	UNSCHED	0.5857191149998471
2	270	True	13	95	0	2	1	model-270.graphml	UNSCHED	1.3276747800000521
2	271	True	13	98	0	2	1	model-271.graphml	UNSCHED	0.6061087790001238
2	272	True	13	98	0	2	1	model-272.graphml	UNSCHED	1.9311655080000492
2	273	True	13	98	0	2	1	model-273.graphml	UNSCHED	0.5268842370001039
2	274	True	13	98	0	2	1	model-274.graphml	UNSCHED	0.13107403100002557
2	275	True	13	98	0	2	1	model-275.graphml	UNSCHED	0.1853807610000331
2	276	True	13	98	0	2	1	model-276.graphml	UNSCHED	0.9245960549999381
2	277	True	13	98	0	2	1	model-277.graphml	UNSCHED	0.3373140159999366
2	278	True	13	98	0	2	1	model-278.graphml	UNSCHED	0.5053066309999394
2	279	True	13	98	0	2	1	model-279.graphml	UNSCHED	0.20383812699992632
2	280	True	13	98	0	2	1	model-280.graphml	UNSCHED	1.9645744100000684
1	281	True	13	50	0	2	2	model-281.graphml	UNSCHED	7.282107404000044
1	282	True	13	50	0	2	2	model-282.graphml	UNSCHED	8.621206941999844
1	283	True	13	50	0	2	2	model-283.graphml	UNSCHED	15.709103387999903
1	284	True	13	50	0	2	2	model-284.graphml	UNSCHED	17.929967904000023
1	285	True	13	50	0	2	2	model-285.graphml	UNSCHED	5.506257546000143
1	286	True	13	50	0	2	2	model-286.graphml	UNSCHED	4.782615332999967
1	287	True	13	50	0	2	2	model-287.graphml	UNSCHED	9.224270152999907
1	288	True	13	50	0	2	2	model-288.graphml	UNSCHED	4.451579418000165
1	289	True	13	50	0	2	2	model-289.graphml	UNSCHED	4.038797302000148
1	290	True	13	50	0	2	2	model-290.graphml	UNSCHED	9.219336595999948
1	291	True	13	60	0	2	2	model-291.graphml	UNSCHED	6.222828046999894
1	292	True	13	60	0	2	2	model-292.graphml	UNSCHED	13.785580277999998
1	293	True	13	60	0	2	2	model-293.graphml	UNSCHED	6.045610147000161
1	294	True	13	60	0	2	2	model-294.graphml	UNSCHED	6.1356153940000695
1	295	True	13	60	0	2	2	model-295.graphml	UNSCHED	4.457848544999933
1	296	True	13	60	0	2	2	model-296.graphml	UNSCHED	1.9764661720000731
1	297	True	13	60	0	2	2	model-297.graphml	UNSCHED	13.21356953999998
1	298	True	13	60	0	2	2	model-298.graphml	UNSCHED	2.7489981280000393
1	299	True	13	60	0	2	2	model-299.graphml	UNSCHED	4.732288457999857
1	300	True	13	60	0	2	2	model-300.graphml	UNSCHED	1.6949971680001
1	301	True	13	70	0	2	2	model-301.graphml	UNSCHED	2.1236044470001616
1	302	True	13	70	0	2	2	model-302.graphml	UNSCHED	4.177931016000002
1	303	True	13	70	0	2	2	model-303.graphml	UNSCHED	1.2134918369999923
1	304	True	13	70	0	2	2	model-304.graphml	UNSCHED	1.4647447439999723
1	305	True	13	70	0	2	2	model-305.graphml	UNSCHED	7.945502355999906
1	306	True	13	70	0	2	2	model-306.graphml	UNSCHED	1.5777443080000921
1	307	True	13	70	0	2	2	model-307.graphml	UNSCHED	1.01701500199988
1	308	True	13	70	0	2	2	model-308.graphml	UNSCHED	10.03398630100014
1	309	True	13	70	0	2	2	model-309.graphml	UNSCHED	3.350052097000116
1	310	True	13	70	0	2	2	model-310.graphml	UNSCHED	4.869047298999931
1	311	True	13	80	0	2	2	model-311.graphml	UNSCHED	2.5484471780000604
1	312	True	13	80	0	2	2	model-312.graphml	UNSCHED	1.6147152869998536
1	313	True	13	80	0	2	2	model-313.graphml	UNSCHED	2.099803196000039
1	314	True	13	80	0	2	2	model-314.graphml	UNSCHED	2.1890450010000677
1	315	True	13	80	0	2	2	model-315.graphml	UNSCHED	5.012155163999978
1	316	True	13	80	0	2	2	model-316.graphml	UNSCHED	0.5247824939999646
1	317	True	13	80	0	2	2	model-317.graphml	UNSCHED	0.5400667989999874
1	318	True	13	80	0	2	2	model-318.graphml	UNSCHED	5.072128089999978
1	319	True	13	80	0	2	2	model-319.graphml	UNSCHED	1.5991503380000722
1	320	True	13	80	0	2	2	model-320.graphml	UNSCHED	3.680385317999935
1	321	True	13	90	0	2	2	model-321.graphml	UNSCHED	1.5552794769998854
1	322	True	13	90	0	2	2	model-322.graphml	UNSCHED	3.9279998499998783
1	323	True	13	90	0	2	2	model-323.graphml	UNSCHED	1.1511623300000338
1	324	True	13	90	0	2	2	model-324.graphml	UNSCHED	0.39089387099988926
1	325	True	13	90	0	2	2	model-325.graphml	UNSCHED	0.7072620870001174
1	326	True	13	90	0	2	2	model-326.graphml	UNSCHED	2.0141506490001575
1	327	True	13	90	0	2	2	model-327.graphml	UNSCHED	0.4287049520000892
1	328	True	13	90	0	2	2	model-328.graphml	UNSCHED	0.6235106320000341
1	329	True	13	90	0	2	2	model-329.graphml	UNSCHED	0.5775861909999094
1	330	True	13	90	0	2	2	model-330.graphml	UNSCHED	1.4664988619999804
1	331	True	13	95	0	2	2	model-331.graphml	UNSCHED	1.0642608230000405
1	332	True	13	95	0	2	2	model-332.graphml	UNSCHED	2.4504607930000475
1	333	True	13	95	0	2	2	model-333.graphml	UNSCHED	2.6064817870001207
1	334	True	13	95	0	2	2	model-334.graphml	UNSCHED	2.9391988879999644
1	335	True	13	95	0	2	2	model-335.graphml	UNSCHED	1.3971390169999722
1	336	True	13	95	0	2	2	model-336.graphml	UNSCHED	0.9962483399999655
1	337	True	13	95	0	2	2	model-337.graphml	UNSCHED	0.35412509100001444
1	338	True	13	95	0	2	2	model-338.graphml	UNSCHED	1.7537101739999343
1	339	True	13	95	0	2	2	model-339.graphml	UNSCHED	0.6167900160000954
1	340	True	13	95	0	2	2	model-340.graphml	UNSCHED	1.1187059740000223
1	341	True	13	98	0	2	2	model-341.graphml	UNSCHED	0.3106676999998399
1	342	True	13	98	0	2	2	model-342.graphml	UNSCHED	0.9025053990001197
1	343	True	13	98	0	2	2	model-343.graphml	UNSCHED	0.4658845439998913
1	344	True	13	98	0	2	2	model-344.graphml	UNSCHED	0.9741687069999898
1	345	True	13	98	0	2	2	model-345.graphml	UNSCHED	1.097536921000028
1	346	True	13	98	0	2	2	model-346.graphml	UNSCHED	0.29657684500011783
1	347	True	13	98	0	2	2	model-347.graphml	UNSCHED	0.5149995530000524
1	348	True	13	98	0	2	2	model-348.graphml	UNSCHED	1.6458825110000816
1	349	True	13	98	0	2	2	model-349.graphml	UNSCHED	0.30702050799982317
