Path	ctx-a	ctx-b	ctx-u	ctx-v	ctx-y	ctx-z	ctx-p	CPA
t17	7	1	3	2	6	5	4	1270
t25	7	1	3	2	6	5	4	670
t39	7	1	3	4	2	5	6	1030
t17	7	1	3	4	2	5	6	1250
t25	7	1	3	4	2	5	6	940
t39	7	1	3	4	2	6	5	1185
t17	7	1	3	4	2	6	5	1350
t25	7	1	3	4	2	6	5	980
t39	7	1	3	4	5	2	6	1205
t17	7	1	3	4	5	2	6	1350
t25	7	1	3	4	5	2	6	820
t39	7	1	3	4	5	6	2	1255
t17	7	1	3	4	5	6	2	1150
t25	7	1	3	4	5	6	2	900
t39	7	1	3	4	6	2	5	1325
t17	7	1	3	4	6	2	5	1250
t25	7	1	3	4	6	2	5	720
t39	7	1	3	4	6	5	2	1210
t17	7	1	3	4	6	5	2	1090
t25	7	1	3	4	6	5	2	870
t39	7	1	3	5	2	4	6	1000
t17	7	1	3	5	2	4	6	1250
t25	7	1	3	5	2	4	6	940
t39	7	1	3	5	2	6	4	940
t17	7	1	3	5	2	6	4	1170
t25	7	1	3	5	2	6	4	980
t39	7	1	3	5	4	2	6	1090
t17	7	1	3	5	4	2	6	1290
t25	7	1	3	5	4	2	6	890
t39	7	1	3	5	4	6	2	1100
t17	7	1	3	5	4	6	2	1090
t25	7	1	3	5	4	6	2	950
t39	7	1	3	5	6	2	4	1210
t17	7	1	3	5	6	2	4	1150
t25	7	1	3	5	6	2	4	810
t39	7	1	3	5	6	4	2	1180
t17	7	1	3	5	6	4	2	1090
t25	7	1	3	5	6	4	2	870
t39	7	1	3	6	2	4	5	880
t17	7	1	3	6	2	4	5	1150
t25	7	1	3	6	2	4	5	990
t39	7	1	3	6	2	5	4	910
t17	7	1	3	6	2	5	4	1170
t25	7	1	3	6	2	5	4	980
t39	7	1	3	6	4	2	5	940
t17	7	1	3	6	4	2	5	1190
t25	7	1	3	6	4	2	5	940
t39	7	1	3	6	4	5	2	1030
t17	7	1	3	6	4	5	2	1050
t25	7	1	3	6	4	5	2	940
t39	7	1	3	6	5	2	4	1090
t17	7	1	3	6	5	2	4	1150
t25	7	1	3	6	5	2	4	890
t39	7	1	3	6	5	4	2	1030
t17	7	1	3	6	5	4	2	1050
t25	7	1	3	6	5	4	2	940
t39	7	1	4	2	3	5	6	1175
t17	7	1	4	2	3	5	6	1350
t25	7	1	4	2	3	5	6	880
t39	7	1	4	2	3	6	5	1265
t17	7	1	4	2	3	6	5	1350
t25	7	1	4	2	3	6	5	880
t39	7	1	4	2	5	3	6	1225
t17	7	1	4	2	5	3	6	1350
t25	7	1	4	2	5	3	6	800
t39	7	1	4	2	5	6	3	1380
t17	7	1	4	2	5	6	3	1230
t25	7	1	4	2	5	6	3	790
t39	7	1	4	2	6	3	5	1350
t17	7	1	4	2	6	3	5	1250
t25	7	1	4	2	6	3	5	700
t39	7	1	4	2	6	5	3	1360
t17	7	1	4	2	6	5	3	1190
t25	7	1	4	2	6	5	3	780
t39	7	1	4	3	2	5	6	1030
t17	7	1	4	3	2	5	6	1250
t25	7	1	4	3	2	5	6	940
t39	7	1	4	3	2	6	5	1185
t17	7	1	4	3	2	6	5	1350
t25	7	1	4	3	2	6	5	980
t39	7	1	4	3	5	2	6	1205
t17	7	1	4	3	5	2	6	1350
t25	7	1	4	3	5	2	6	820
t39	7	1	4	3	5	6	2	1255
t17	7	1	4	3	5	6	2	1150
t25	7	1	4	3	5	6	2	900
t39	7	1	4	3	6	2	5	1325
t17	7	1	4	3	6	2	5	1250
t25	7	1	4	3	6	2	5	720
t39	7	1	4	3	6	5	2	1210
t17	7	1	4	3	6	5	2	1090
t25	7	1	4	3	6	5	2	870
t39	7	1	4	5	2	3	6	980
t17	7	1	4	5	2	3	6	1250
t25	7	1	4	5	2	3	6	940
t39	7	1	4	5	2	6	3	850
t17	7	1	4	5	2	6	3	1090
t25	7	1	4	5	2	6	3	1050
t39	7	1	4	5	3	2	6	980
t17	7	1	4	5	3	2	6	1250
t25	7	1	4	5	3	2	6	940
t39	7	1	4	5	3	6	2	970
t17	7	1	4	5	3	6	2	1050
t25	7	1	4	5	3	6	2	980
t39	7	1	4	5	6	2	3	1090
t17	7	1	4	5	6	2	3	1110
t25	7	1	4	5	6	2	3	890
t39	7	1	4	5	6	3	2	1160
t17	7	1	4	5	6	3	2	1090
t25	7	1	4	5	6	3	2	870
t39	7	1	4	6	2	3	5	860
t17	7	1	4	6	2	3	5	1150
t25	7	1	4	6	2	3	5	1010
t39	7	1	4	6	2	5	3	830
t17	7	1	4	6	2	5	3	1090
t25	7	1	4	6	2	5	3	1070
t39	7	1	4	6	3	2	5	860
t17	7	1	4	6	3	2	5	1150
t25	7	1	4	6	3	2	5	1010
t39	7	1	4	6	3	5	2	950
t17	7	1	4	6	3	5	2	1010
t25	7	1	4	6	3	5	2	990
t39	7	1	4	6	5	2	3	980
t17	7	1	4	6	5	2	3	1030
t25	7	1	4	6	5	2	3	950
t39	7	1	4	6	5	3	2	1010
t17	7	1	4	6	5	3	2	1050
t25	7	1	4	6	5	3	2	940
t39	7	1	5	2	3	4	6	1155
t17	7	1	5	2	3	4	6	1350
t25	7	1	5	2	3	4	6	900
t39	7	1	5	2	3	6	4	1100
t17	7	1	5	2	3	6	4	1230
t25	7	1	5	2	3	6	4	950
t39	7	1	5	2	4	3	6	1110
t17	7	1	5	2	4	3	6	1290
t25	7	1	5	2	4	3	6	870
t39	7	1	5	2	4	6	3	1255
t17	7	1	5	2	4	6	3	1190
t25	7	1	5	2	4	6	3	880
t39	7	1	5	2	6	3	4	1265
t17	7	1	5	2	6	3	4	1170
t25	7	1	5	2	6	3	4	810
t39	7	1	5	2	6	4	3	1305
t17	7	1	5	2	6	4	3	1190
t25	7	1	5	2	6	4	3	800
t39	7	1	5	3	2	4	6	1000
t17	7	1	5	3	2	4	6	1250
t25	7	1	5	3	2	4	6	940
t39	7	1	5	3	2	6	4	940
t17	7	1	5	3	2	6	4	1170
t25	7	1	5	3	2	6	4	980
t39	7	1	5	3	4	2	6	1090
t17	7	1	5	3	4	2	6	1290
t25	7	1	5	3	4	2	6	890
t39	7	1	5	3	4	6	2	1100
t17	7	1	5	3	4	6	2	1090
t25	7	1	5	3	4	6	2	950
t39	7	1	5	3	6	2	4	1210
t17	7	1	5	3	6	2	4	1150
t25	7	1	5	3	6	2	4	810
t39	7	1	5	3	6	4	2	1180
t17	7	1	5	3	6	4	2	1090
t25	7	1	5	3	6	4	2	870
t39	7	1	5	4	2	3	6	980
t17	7	1	5	4	2	3	6	1250
t25	7	1	5	4	2	3	6	940
t39	7	1	5	4	2	6	3	850
t17	7	1	5	4	2	6	3	1090
t25	7	1	5	4	2	6	3	1050
t39	7	1	5	4	3	2	6	980
t17	7	1	5	4	3	2	6	1250
t25	7	1	5	4	3	2	6	940
t39	7	1	5	4	3	6	2	970
t17	7	1	5	4	3	6	2	1050
t25	7	1	5	4	3	6	2	980
t39	7	1	5	4	6	2	3	1090
t17	7	1	5	4	6	2	3	1110
t25	7	1	5	4	6	2	3	890
t39	7	1	5	4	6	3	2	1160
t17	7	1	5	4	6	3	2	1090
t25	7	1	5	4	6	3	2	870
t39	7	1	5	6	2	3	4	780
t17	7	1	5	6	2	3	4	1110
t25	7	1	5	6	2	3	4	1110
t39	7	1	5	6	2	4	3	810
t17	7	1	5	6	2	4	3	1090
t25	7	1	5	6	2	4	3	1090
t39	7	1	5	6	3	2	4	780
t17	7	1	5	6	3	2	4	1110
t25	7	1	5	6	3	2	4	1110
t39	7	1	5	6	3	4	2	930
t17	7	1	5	6	3	4	2	1010
t25	7	1	5	6	3	4	2	1010
t39	7	1	5	6	4	2	3	900
t17	7	1	5	6	4	2	3	1030
t25	7	1	5	6	4	2	3	1030
t39	7	1	5	6	4	3	2	930
t17	7	1	5	6	4	3	2	1010
t25	7	1	5	6	4	3	2	1010
t39	7	1	6	2	3	4	5	960
t17	7	1	6	2	3	4	5	1190
t25	7	1	6	2	3	4	5	940
t39	7	1	6	2	3	5	4	1040
t17	7	1	6	2	3	5	4	1230
t25	7	1	6	2	3	5	4	950
t39	7	1	6	2	4	3	5	960
t17	7	1	6	2	4	3	5	1190
t25	7	1	6	2	4	3	5	940
t39	7	1	6	2	4	5	3	1235
t17	7	1	6	2	4	5	3	1190
t25	7	1	6	2	4	5	3	900
t39	7	1	6	2	5	3	4	1110
t17	7	1	6	2	5	3	4	1150
t25	7	1	6	2	5	3	4	870
t39	7	1	6	2	5	4	3	1180
t17	7	1	6	2	5	4	3	1130
t25	7	1	6	2	5	4	3	870
t39	7	1	6	3	2	4	5	880
t17	7	1	6	3	2	4	5	1150
t25	7	1	6	3	2	4	5	990
t39	7	1	6	3	2	5	4	910
t17	7	1	6	3	2	5	4	1170
t25	7	1	6	3	2	5	4	980
t39	7	1	6	3	4	2	5	940
t17	7	1	6	3	4	2	5	1190
t25	7	1	6	3	4	2	5	940
t39	7	1	6	3	4	5	2	1030
t17	7	1	6	3	4	5	2	1050
t25	7	1	6	3	4	5	2	940
t39	7	1	6	3	5	2	4	1090
t17	7	1	6	3	5	2	4	1150
t25	7	1	6	3	5	2	4	890
t39	7	1	6	3	5	4	2	1030
t17	7	1	6	3	5	4	2	1050
t25	7	1	6	3	5	4	2	940
t39	7	1	6	4	2	3	5	860
t17	7	1	6	4	2	3	5	1150
t25	7	1	6	4	2	3	5	1010
t39	7	1	6	4	2	5	3	830
t17	7	1	6	4	2	5	3	1090
t25	7	1	6	4	2	5	3	1070
t39	7	1	6	4	3	2	5	860
t17	7	1	6	4	3	2	5	1150
t25	7	1	6	4	3	2	5	1010
t39	7	1	6	4	3	5	2	950
t17	7	1	6	4	3	5	2	1010
t25	7	1	6	4	3	5	2	990
t39	7	1	6	4	5	2	3	980
t17	7	1	6	4	5	2	3	1030
t25	7	1	6	4	5	2	3	950
t39	7	1	6	4	5	3	2	1010
t17	7	1	6	4	5	3	2	1050
t25	7	1	6	4	5	3	2	940
t39	7	1	6	5	2	3	4	780
t17	7	1	6	5	2	3	4	1110
t25	7	1	6	5	2	3	4	1110
t39	7	1	6	5	2	4	3	810
t17	7	1	6	5	2	4	3	1090
t25	7	1	6	5	2	4	3	1090
t39	7	1	6	5	3	2	4	780
t17	7	1	6	5	3	2	4	1110
t25	7	1	6	5	3	2	4	1110
t39	7	1	6	5	3	4	2	930
t17	7	1	6	5	3	4	2	1010
t25	7	1	6	5	3	4	2	1010
t39	7	1	6	5	4	2	3	900
t17	7	1	6	5	4	2	3	1030
t25	7	1	6	5	4	2	3	1030
t39	7	1	6	5	4	3	2	930
t17	7	1	6	5	4	3	2	1010
t25	7	1	6	5	4	3	2	1010
t39	7	2	1	3	4	5	6	1295
t17	7	2	1	3	4	5	6	1390
t25	7	2	1	3	4	5	6	780
t39	7	2	1	3	4	6	5	1380
t17	7	2	1	3	4	6	5	1410
t25	7	2	1	3	4	6	5	770
t39	7	2	1	3	5	4	6	1285
t17	7	2	1	3	5	4	6	1390
t25	7	2	1	3	5	4	6	780
t39	7	2	1	3	5	6	4	1510
t17	7	2	1	3	5	6	4	1290
t25	7	2	1	3	5	6	4	650
t39	7	2	1	3	6	4	5	1400
t17	7	2	1	3	6	4	5	1270
t25	7	2	1	3	6	4	5	660
t39	7	2	1	3	6	5	4	1440
t17	7	2	1	3	6	5	4	1290
t25	7	2	1	3	6	5	4	650
t39	7	2	1	4	3	5	6	1175
t17	7	2	1	4	3	5	6	1370
t25	7	2	1	4	3	5	6	860
t39	7	2	1	4	3	6	5	1265
t17	7	2	1	4	3	6	5	1370
t25	7	2	1	4	3	6	5	860
t39	7	2	1	4	5	3	6	1225
t17	7	2	1	4	5	3	6	1370
t25	7	2	1	4	5	3	6	780
t39	7	2	1	4	5	6	3	1380
t17	7	2	1	4	5	6	3	1250
t25	7	2	1	4	5	6	3	770
t39	7	2	1	4	6	3	5	1350
t17	7	2	1	4	6	3	5	1270
t25	7	2	1	4	6	3	5	680
t39	7	2	1	4	6	5	3	1360
t17	7	2	1	4	6	5	3	1210
t25	7	2	1	4	6	5	3	760
t39	7	2	1	5	3	4	6	1155
t17	7	2	1	5	3	4	6	1370
t25	7	2	1	5	3	4	6	880
t39	7	2	1	5	3	6	4	1100
t17	7	2	1	5	3	6	4	1250
t25	7	2	1	5	3	6	4	930
t39	7	2	1	5	4	3	6	1110
t17	7	2	1	5	4	3	6	1310
t25	7	2	1	5	4	3	6	850
t39	7	2	1	5	4	6	3	1255
t17	7	2	1	5	4	6	3	1210
t25	7	2	1	5	4	6	3	860
t39	7	2	1	5	6	3	4	1265
t17	7	2	1	5	6	3	4	1190
t25	7	2	1	5	6	3	4	790
t39	7	2	1	5	6	4	3	1305
t17	7	2	1	5	6	4	3	1210
t25	7	2	1	5	6	4	3	780
t39	7	2	1	6	3	4	5	960
t17	7	2	1	6	3	4	5	1210
t25	7	2	1	6	3	4	5	920
t39	7	2	1	6	3	5	4	1040
t17	7	2	1	6	3	5	4	1250
t25	7	2	1	6	3	5	4	930
t39	7	2	1	6	4	3	5	960
t17	7	2	1	6	4	3	5	1210
t25	7	2	1	6	4	3	5	920
t39	7	2	1	6	4	5	3	1235
t17	7	2	1	6	4	5	3	1210
t25	7	2	1	6	4	5	3	880
t39	7	2	1	6	5	3	4	1110
t17	7	2	1	6	5	3	4	1170
t25	7	2	1	6	5	3	4	850
t39	7	2	1	6	5	4	3	1180
t17	7	2	1	6	5	4	3	1150
t25	7	2	1	6	5	4	3	850
t39	7	2	3	1	4	5	6	1295
t17	7	2	3	1	4	5	6	1390
t25	7	2	3	1	4	5	6	780
t39	7	2	3	1	4	6	5	1380
t17	7	2	3	1	4	6	5	1410
t25	7	2	3	1	4	6	5	770
t39	7	2	3	1	5	4	6	1285
t17	7	2	3	1	5	4	6	1390
t25	7	2	3	1	5	4	6	780
t39	7	2	3	1	5	6	4	1510
t17	7	2	3	1	5	6	4	1290
t25	7	2	3	1	5	6	4	650
t39	7	2	3	1	6	4	5	1400
t17	7	2	3	1	6	4	5	1270
t25	7	2	3	1	6	4	5	660
t39	7	2	3	1	6	5	4	1440
t17	7	2	3	1	6	5	4	1290
t25	7	2	3	1	6	5	4	650
t39	7	2	3	4	1	5	6	980
t17	7	2	3	4	1	5	6	1290
t25	7	2	3	4	1	5	6	900
t39	7	2	3	4	1	6	5	1020
t17	7	2	3	4	1	6	5	1270
t25	7	2	3	4	1	6	5	920
t39	7	2	3	4	5	1	6	1195
t17	7	2	3	4	5	1	6	1320
t25	7	2	3	4	5	1	6	810
t39	7	2	3	4	5	6	1	1180
t17	7	2	3	4	5	6	1	1140
t25	7	2	3	4	5	6	1	850
t39	7	2	3	4	6	1	5	1315
t17	7	2	3	4	6	1	5	1260
t25	7	2	3	4	6	1	5	720
t39	7	2	3	4	6	5	1	1170
t17	7	2	3	4	6	5	1	1140
t25	7	2	3	4	6	5	1	830
t39	7	2	3	5	1	4	6	960
t17	7	2	3	5	1	4	6	1290
t25	7	2	3	5	1	4	6	920
t39	7	2	3	5	1	6	4	890
t17	7	2	3	5	1	6	4	1210
t25	7	2	3	5	1	6	4	960
t39	7	2	3	5	4	1	6	1080
t17	7	2	3	5	4	1	6	1300
t25	7	2	3	5	4	1	6	890
t39	7	2	3	5	4	6	1	1010
t17	7	2	3	5	4	6	1	1100
t25	7	2	3	5	4	6	1	880
t39	7	2	3	5	6	1	4	1200
t17	7	2	3	5	6	1	4	1160
t25	7	2	3	5	6	1	4	810
t39	7	2	3	5	6	4	1	1140
t17	7	2	3	5	6	4	1	1140
t25	7	2	3	5	6	4	1	830
t39	7	2	3	6	1	4	5	840
t17	7	2	3	6	1	4	5	1190
t25	7	2	3	6	1	4	5	990
t39	7	2	3	6	1	5	4	870
t17	7	2	3	6	1	5	4	1170
t25	7	2	3	6	1	5	4	970
t39	7	2	3	6	4	1	5	930
t17	7	2	3	6	4	1	5	1200
t25	7	2	3	6	4	1	5	940
t39	7	2	3	6	4	5	1	990
t17	7	2	3	6	4	5	1	1100
t25	7	2	3	6	4	5	1	900
t39	7	2	3	6	5	1	4	1080
t17	7	2	3	6	5	1	4	1160
t25	7	2	3	6	5	1	4	890
t39	7	2	3	6	5	4	1	990
t17	7	2	3	6	5	4	1	1100
t25	7	2	3	6	5	4	1	900
t39	7	2	4	1	3	5	6	1175
t17	7	2	4	1	3	5	6	1370
t25	7	2	4	1	3	5	6	860
t39	7	2	4	1	3	6	5	1265
t17	7	2	4	1	3	6	5	1370
t25	7	2	4	1	3	6	5	860
t39	7	2	4	1	5	3	6	1225
t17	7	2	4	1	5	3	6	1370
t25	7	2	4	1	5	3	6	780
t39	7	2	4	1	5	6	3	1380
t17	7	2	4	1	5	6	3	1250
t25	7	2	4	1	5	6	3	770
t39	7	2	4	1	6	3	5	1350
t17	7	2	4	1	6	3	5	1270
t25	7	2	4	1	6	3	5	680
t39	7	2	4	1	6	5	3	1360
t17	7	2	4	1	6	5	3	1210
t25	7	2	4	1	6	5	3	760
t39	7	2	4	3	1	5	6	980
t17	7	2	4	3	1	5	6	1290
t25	7	2	4	3	1	5	6	900
t39	7	2	4	3	1	6	5	1020
t17	7	2	4	3	1	6	5	1270
t25	7	2	4	3	1	6	5	920
t39	7	2	4	3	5	1	6	1195
t17	7	2	4	3	5	1	6	1320
t25	7	2	4	3	5	1	6	810
t39	7	2	4	3	5	6	1	1180
t17	7	2	4	3	5	6	1	1140
t25	7	2	4	3	5	6	1	850
t39	7	2	4	3	6	1	5	1315
t17	7	2	4	3	6	1	5	1260
t25	7	2	4	3	6	1	5	720
t39	7	2	4	3	6	5	1	1170
t17	7	2	4	3	6	5	1	1140
t25	7	2	4	3	6	5	1	830
t39	7	2	4	5	1	3	6	900
t17	7	2	4	5	1	3	6	1270
t25	7	2	4	5	1	3	6	920
t39	7	2	4	5	1	6	3	810
t17	7	2	4	5	1	6	3	1130
t25	7	2	4	5	1	6	3	1050
t39	7	2	4	5	3	1	6	930
t17	7	2	4	5	3	1	6	1240
t25	7	2	4	5	3	1	6	920
t39	7	2	4	5	3	6	1	930
t17	7	2	4	5	3	6	1	1060
t25	7	2	4	5	3	6	1	950
t39	7	2	4	5	6	1	3	1080
t17	7	2	4	5	6	1	3	1120
t25	7	2	4	5	6	1	3	890
t39	7	2	4	5	6	3	1	1080
t17	7	2	4	5	6	3	1	1140
t25	7	2	4	5	6	3	1	850
t39	7	2	4	6	1	3	5	820
t17	7	2	4	6	1	3	5	1190
t25	7	2	4	6	1	3	5	1010
t39	7	2	4	6	1	5	3	790
t17	7	2	4	6	1	5	3	1130
t25	7	2	4	6	1	5	3	1070
t39	7	2	4	6	3	1	5	850
t17	7	2	4	6	3	1	5	1160
t25	7	2	4	6	3	1	5	1010
t39	7	2	4	6	3	5	1	910
t17	7	2	4	6	3	5	1	1060
t25	7	2	4	6	3	5	1	970
t39	7	2	4	6	5	1	3	970
t17	7	2	4	6	5	1	3	1040
t25	7	2	4	6	5	1	3	950
t39	7	2	4	6	5	3	1	970
t17	7	2	4	6	5	3	1	1060
t25	7	2	4	6	5	3	1	910
t39	7	2	5	1	3	4	6	1155
t17	7	2	5	1	3	4	6	1370
t25	7	2	5	1	3	4	6	880
t39	7	2	5	1	3	6	4	1100
t17	7	2	5	1	3	6	4	1250
t25	7	2	5	1	3	6	4	930
t39	7	2	5	1	4	3	6	1110
t17	7	2	5	1	4	3	6	1310
t25	7	2	5	1	4	3	6	850
t39	7	2	5	1	4	6	3	1255
t17	7	2	5	1	4	6	3	1210
t25	7	2	5	1	4	6	3	860
t39	7	2	5	1	6	3	4	1265
t17	7	2	5	1	6	3	4	1190
t25	7	2	5	1	6	3	4	790
t39	7	2	5	1	6	4	3	1305
t17	7	2	5	1	6	4	3	1210
t25	7	2	5	1	6	4	3	780
t39	7	2	5	3	1	4	6	960
t17	7	2	5	3	1	4	6	1290
t25	7	2	5	3	1	4	6	920
t39	7	2	5	3	1	6	4	890
t17	7	2	5	3	1	6	4	1210
t25	7	2	5	3	1	6	4	960
t39	7	2	5	3	4	1	6	1080
t17	7	2	5	3	4	1	6	1300
t25	7	2	5	3	4	1	6	890
t39	7	2	5	3	4	6	1	1010
t17	7	2	5	3	4	6	1	1100
t25	7	2	5	3	4	6	1	880
t39	7	2	5	3	6	1	4	1200
t17	7	2	5	3	6	1	4	1160
t25	7	2	5	3	6	1	4	810
t39	7	2	5	3	6	4	1	1140
t17	7	2	5	3	6	4	1	1140
t25	7	2	5	3	6	4	1	830
t39	7	2	5	4	1	3	6	900
t17	7	2	5	4	1	3	6	1270
t25	7	2	5	4	1	3	6	920
t39	7	2	5	4	1	6	3	810
t17	7	2	5	4	1	6	3	1130
t25	7	2	5	4	1	6	3	1050
t39	7	2	5	4	3	1	6	930
t17	7	2	5	4	3	1	6	1240
t25	7	2	5	4	3	1	6	920
t39	7	2	5	4	3	6	1	930
t17	7	2	5	4	3	6	1	1060
t25	7	2	5	4	3	6	1	950
t39	7	2	5	4	6	1	3	1080
t17	7	2	5	4	6	1	3	1120
t25	7	2	5	4	6	1	3	890
t39	7	2	5	4	6	3	1	1080
t17	7	2	5	4	6	3	1	1140
t25	7	2	5	4	6	3	1	850
t39	7	2	5	6	1	3	4	740
t17	7	2	5	6	1	3	4	1150
t25	7	2	5	6	1	3	4	1110
t39	7	2	5	6	1	4	3	770
t17	7	2	5	6	1	4	3	1130
t25	7	2	5	6	1	4	3	1090
t39	7	2	5	6	3	1	4	770
t17	7	2	5	6	3	1	4	1120
t25	7	2	5	6	3	1	4	1110
t39	7	2	5	6	3	4	1	890
t17	7	2	5	6	3	4	1	1060
t25	7	2	5	6	3	4	1	990
t39	7	2	5	6	4	1	3	890
t17	7	2	5	6	4	1	3	1040
t25	7	2	5	6	4	1	3	1030
t39	7	2	5	6	4	3	1	890
t17	7	2	5	6	4	3	1	1060
t25	7	2	5	6	4	3	1	990
t39	7	2	6	1	3	4	5	960
t17	7	2	6	1	3	4	5	1210
t25	7	2	6	1	3	4	5	920
t39	7	2	6	1	3	5	4	1040
t17	7	2	6	1	3	5	4	1250
t25	7	2	6	1	3	5	4	930
t39	7	2	6	1	4	3	5	960
t17	7	2	6	1	4	3	5	1210
t25	7	2	6	1	4	3	5	920
t39	7	2	6	1	4	5	3	1235
t17	7	2	6	1	4	5	3	1210
t25	7	2	6	1	4	5	3	880
t39	7	2	6	1	5	3	4	1110
t17	7	2	6	1	5	3	4	1170
t25	7	2	6	1	5	3	4	850
t39	7	2	6	1	5	4	3	1180
t17	7	2	6	1	5	4	3	1150
t25	7	2	6	1	5	4	3	850
t39	7	2	6	3	1	4	5	840
t17	7	2	6	3	1	4	5	1190
t25	7	2	6	3	1	4	5	990
t39	7	2	6	3	1	5	4	870
t17	7	2	6	3	1	5	4	1170
t25	7	2	6	3	1	5	4	970
t39	7	2	6	3	4	1	5	930
t17	7	2	6	3	4	1	5	1200
t25	7	2	6	3	4	1	5	940
t39	7	2	6	3	4	5	1	990
t17	7	2	6	3	4	5	1	1100
t25	7	2	6	3	4	5	1	900
t39	7	2	6	3	5	1	4	1080
t17	7	2	6	3	5	1	4	1160
t25	7	2	6	3	5	1	4	890
t39	7	2	6	3	5	4	1	990
t17	7	2	6	3	5	4	1	1100
t25	7	2	6	3	5	4	1	900
t39	7	2	6	4	1	3	5	820
t17	7	2	6	4	1	3	5	1190
t25	7	2	6	4	1	3	5	1010
t39	7	2	6	4	1	5	3	790
t17	7	2	6	4	1	5	3	1130
t25	7	2	6	4	1	5	3	1070
t39	7	2	6	4	3	1	5	850
t17	7	2	6	4	3	1	5	1160
t25	7	2	6	4	3	1	5	1010
t39	7	2	6	4	3	5	1	910
t17	7	2	6	4	3	5	1	1060
t25	7	2	6	4	3	5	1	970
t39	7	2	6	4	5	1	3	970
t17	7	2	6	4	5	1	3	1040
t25	7	2	6	4	5	1	3	950
t39	7	2	6	4	5	3	1	970
t17	7	2	6	4	5	3	1	1060
t25	7	2	6	4	5	3	1	910
t39	7	2	6	5	1	3	4	740
t17	7	2	6	5	1	3	4	1150
t25	7	2	6	5	1	3	4	1110
t39	7	2	6	5	1	4	3	770
t17	7	2	6	5	1	4	3	1130
t25	7	2	6	5	1	4	3	1090
t39	7	2	6	5	3	1	4	770
t17	7	2	6	5	3	1	4	1120
t25	7	2	6	5	3	1	4	1110
t39	7	2	6	5	3	4	1	890
t17	7	2	6	5	3	4	1	1060
t25	7	2	6	5	3	4	1	990
t39	7	2	6	5	4	1	3	890
t17	7	2	6	5	4	1	3	1040
t25	7	2	6	5	4	1	3	1030
t39	7	2	6	5	4	3	1	890
t17	7	2	6	5	4	3	1	1060
t25	7	2	6	5	4	3	1	990
t39	7	3	1	2	4	5	6	1295
t17	7	3	1	2	4	5	6	1410
t25	7	3	1	2	4	5	6	760
t39	7	3	1	2	4	6	5	1380
t17	7	3	1	2	4	6	5	1430
t25	7	3	1	2	4	6	5	750
t39	7	3	1	2	5	4	6	1285
t17	7	3	1	2	5	4	6	1410
t25	7	3	1	2	5	4	6	760
t39	7	3	1	2	5	6	4	1510
t17	7	3	1	2	5	6	4	1310
t25	7	3	1	2	5	6	4	630
t39	7	3	1	2	6	4	5	1400
t17	7	3	1	2	6	4	5	1290
t25	7	3	1	2	6	4	5	640
t39	7	3	1	2	6	5	4	1440
t17	7	3	1	2	6	5	4	1310
t25	7	3	1	2	6	5	4	630
t39	7	3	1	4	2	5	6	1135
t17	7	3	1	4	2	5	6	1420
t25	7	3	1	4	2	5	6	860
t39	7	3	1	4	2	6	5	1225
t17	7	3	1	4	2	6	5	1420
t25	7	3	1	4	2	6	5	860
t39	7	3	1	4	5	2	6	1215
t17	7	3	1	4	5	2	6	1380
t25	7	3	1	4	5	2	6	780
t39	7	3	1	4	5	6	2	1340
t17	7	3	1	4	5	6	2	1270
t25	7	3	1	4	5	6	2	740
t39	7	3	1	4	6	2	5	1335
t17	7	3	1	4	6	2	5	1280
t25	7	3	1	4	6	2	5	680
t39	7	3	1	4	6	5	2	1285
t17	7	3	1	4	6	5	2	1270
t25	7	3	1	4	6	5	2	740
t39	7	3	1	5	2	4	6	1080
t17	7	3	1	5	2	4	6	1360
t25	7	3	1	5	2	4	6	850
t39	7	3	1	5	2	6	4	1020
t17	7	3	1	5	2	6	4	1250
t25	7	3	1	5	2	6	4	900
t39	7	3	1	5	4	2	6	1100
t17	7	3	1	5	4	2	6	1320
t25	7	3	1	5	4	2	6	850
t39	7	3	1	5	4	6	2	1180
t17	7	3	1	5	4	6	2	1210
t25	7	3	1	5	4	6	2	810
t39	7	3	1	5	6	2	4	1255
t17	7	3	1	5	6	2	4	1200
t25	7	3	1	5	6	2	4	790
t39	7	3	1	5	6	4	2	1265
t17	7	3	1	5	6	4	2	1230
t25	7	3	1	5	6	4	2	750
t39	7	3	1	6	2	4	5	920
t17	7	3	1	6	2	4	5	1250
t25	7	3	1	6	2	4	5	900
t39	7	3	1	6	2	5	4	950
t17	7	3	1	6	2	5	4	1230
t25	7	3	1	6	2	5	4	900
t39	7	3	1	6	4	2	5	950
t17	7	3	1	6	4	2	5	1220
t25	7	3	1	6	4	2	5	900
t39	7	3	1	6	4	5	2	1160
t17	7	3	1	6	4	5	2	1200
t25	7	3	1	6	4	5	2	830
t39	7	3	1	6	5	2	4	1100
t17	7	3	1	6	5	2	4	1180
t25	7	3	1	6	5	2	4	850
t39	7	3	1	6	5	4	2	1100
t17	7	3	1	6	5	4	2	1200
t25	7	3	1	6	5	4	2	830
t39	7	3	2	1	4	5	6	1295
t17	7	3	2	1	4	5	6	1410
t25	7	3	2	1	4	5	6	760
t39	7	3	2	1	4	6	5	1380
t17	7	3	2	1	4	6	5	1430
t25	7	3	2	1	4	6	5	750
t39	7	3	2	1	5	4	6	1285
t17	7	3	2	1	5	4	6	1410
